name,app_price,play_price,total_app_price,avg_app_rating,app_genre,play_genre,app_trader_purchase_price,avg_app_rating_rounded,expected_app_lifespan_years
Ultimate Briefcase,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Dinosaur Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Dragon Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Food Value Diary - Diet & Weight Tracker,3.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Ultimate Fox Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Horse Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Lion Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
ULTIMATE Lucky Block Mod for Minecraft PC Edition Plus MC Pocket Guide,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Ultimate Savanna Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Shark Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultimate Wolf Simulator,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
ULTRA4 Offroad Racing,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Ultrapic,1.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Ulysses,24.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Ummo,1.99,NULL,NULL,NULL,Lifestyle,NULL,"$10,000.00 ",NULL,1
Unblock Me,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Unblue,2.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
UNCHARTED: Fortune Hunter™,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Uncolored Boy,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Unfilth Your Habitat,0.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Unicorn Glitterluck - Rainbow Adventure for kids,1.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
UNiDAYS: Student Discounts for Shopping Top Brands,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
"Union - Combine, Blend, and Edit Photos",1.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Unison League,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
United Airlines,0,$0.00 ,$0.00 ,3,Travel,Travel & Local,"$10,000.00 ",3,7
Units Plus Converter - Convert Any Unit & Currency,3.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
"Univision Deportes: Liga MX, MLS, Fútbol En Vivo",0,$0.00 ,$0.00 ,3.85,Sports,Sports,"$10,000.00 ",4,9
Univision NOW – Stream TV en Vivo y On Demand,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
UNKILLED: MULTIPLAYER ZOMBIE SURVIVAL SHOOTER GAME,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Unmatch,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
UNO ™ & Friends,0,$0.00 ,$0.00 ,4.05,Games,Card,"$10,000.00 ",4,9
Unstoppable: Highway Truck Racing Game,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
unWorded,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
UPAD 3,5.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Upperland,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Uptown & Co. - Vintage Filters & insignias.,1.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Upward Basketball Coach,0.99,NULL,NULL,NULL,Sports,NULL,"$10,000.00 ",NULL,1
Urlaubspiraten,0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
US Presidential Election 2016 - Polls,0,NULL,NULL,NULL,News,NULL,"$10,000.00 ",NULL,1
USA TODAY,0,$0.00 ,$0.00 ,3.8,News,News & Magazines,"$10,000.00 ",4,9
USAA Mobile,0,$0.00 ,$0.00 ,4.25,Finance,Finance,"$10,000.00 ",4.5,10
USPS StampApp for iPad,9.99,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
V for Wikipedia,4.99,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
V LIVE - Broadcasting App,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vainglory,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Valley of Fear Virtual Reality,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vampify - Turn yourself into a Vampire,0.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vampire Legends: Untold Story of Elizabeth (Full),6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VanDammemoji by Jean-Claude Van Damme,0.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vandermojis by Lisa Vanderpump,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vault!,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vector 2,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vector 2 Premium,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vector for iPhone,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vector HD,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vectradius,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VeeR VR - Virtual Reality,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vehicles & Weapons Mods for Minecraft PC Edition - Best Pocket Wiki & Tools for MCPC,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
VEHICLES & WEAPONS MODS for Minecraft Pc Guide,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vendée Globe 2016,0,NULL,NULL,NULL,Sports,NULL,"$10,000.00 ",NULL,1
Venmo,0,NULL,NULL,NULL,Finance,NULL,"$10,000.00 ",NULL,1
vente-privee,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Venture Kid,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Verbrechen - echte Polizeifälle aus Deiner Umgebung,1.99,NULL,NULL,NULL,News,NULL,"$10,000.00 ",NULL,1
Verizon Cloud,0,$0.00 ,$0.00 ,4.4,Productivity,Productivity,"$10,000.00 ",4.5,10
Vernier Video Physics,4.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Versus - Multiplayer Game (2 players),0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Versus Run,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VERSUS: The Elite Trials,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VERSUS: The Lost Ones,3.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vestiaire Collective - Pre-Owned Luxury Fashion,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Vetmoji,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
VHS Camcorder,2.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Viator Tours & Activities,0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
Viber Messenger – Text & Call,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
VIBO RealMassager,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Vice Lipstick,0,NULL,NULL,NULL,Lifestyle,NULL,"$10,000.00 ",NULL,1
Victoria’s Secret – The Sexiest Bras & Lingerie,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Video & TV Cast for Chromecast: Best Browser to cast and stream webvideos and local videos on TV & Displays,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Video Call Santa Claus Christmas - Catch Kids Wish,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Video Calls with Santa,2.99,NULL,NULL,NULL,Lifestyle,NULL,"$10,000.00 ",NULL,1
Video Compressor,1.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Video Merger Pro Combine Multiple Videos to Video,0.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Video Saver & Uploader-Save & Upload your Photo&Movie,0.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Video Smith - A Powerful video editing tool set,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Video speed editor - VBooster,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
"Videon - Video Camera and Editor with Zoom, Pause, Effects, Filters",4.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Videoshop - Video Editor,1.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
"VIDO - Rewards, Music and Videos for YouTube",0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vikings: War of Clans,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Village Life: Love, Marriage and Babies",0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vine Camera,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
VinoCell: manage your wine cellar like a pro,8.99,NULL,NULL,NULL,Food & Drink,NULL,"$10,000.00 ",NULL,1
Vintage Slots Las Vegas - Old Slot Machine Games!,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
ViRATES[バイレーツ]-面白ネタまとめの決定版！,0,NULL,NULL,NULL,News,NULL,"$10,000.00 ",NULL,1
Virginia Tech Emoji,0,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
"Virry Educational. Play, learn with real animals",0,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Virtua Tennis Challenge,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Virtual Families,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Virtual Gastric Band Hypnosis - Lose Weight Fast!,6.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Virtual Reality Moon for Google Cardboard VR,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Virtual Reality Roller Coaster for Google Cardboard VR,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Virtual Regatta Offshore,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Virtual Villagers 4: The Tree of Life,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Virtual Villagers 5: New Believers,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Visage Lab PRO HD: perfect makeup plus face editor,4.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Visage makeup editor plus photo teeth whitener,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Visionn - Real Time Artistic Photo & Video Effects,1.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
Visual Anatomy,2.99,NULL,NULL,NULL,Medical,NULL,"$10,000.00 ",NULL,1
Viva™ Slots Las Vegas Classic Casino Games,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VivaVideo - Best Video Editor & Photo Movie Maker,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
VivaVideo PRO Best Video Editor & Movie Maker HD,2.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
VIZIO SmartCast™ - Cast & Control Movies & TV Show,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
VLC Remote,4.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
VLC Streamer,2.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vlogger Go Viral - Clicker Game & Vlog Simulator,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Vocabulary.com,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
VOEZ,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
voi,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Voice Changer Plus,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Voice Dream Reader,14.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Voice Recorder (FREE),0,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
Voice Translate Pro,3.99,NULL,NULL,NULL,Business,NULL,"$10,000.00 ",NULL,1
Voice Translator with Offline Dictionary Pro,13.99,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
VoiceTra(Voice Translator),0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
VOX: FLAC Music Player with MP3 & Equalizer,3.99,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Voyages-sncf.com : book train and bus tickets,0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
VPN Express,0,NULL,NULL,NULL,Reference,NULL,"$10,000.00 ",NULL,1
VPN Go - Safe Fast & Stable VPN Proxy,0,NULL,NULL,NULL,Business,NULL,"$10,000.00 ",NULL,1
VPN Pro | Lifetime Proxy & Best VPN by Betternet,49.99,NULL,NULL,NULL,Business,NULL,"$10,000.00 ",NULL,1
VPN Proxy Master - Unlimited WiFi security VPN,0,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
VPN Proxy Master Pro,5.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
VPN SecureLine - privacy & security by Avast,0,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
VR-Crazy Car Traffic Racing,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Ball for Google Cardboard Virtual Reality,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Car Driving Simulator for Google Cardboard,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Crazy Bike Race: Traffic Racing Free,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Death Simulator,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
VR Flight Simulator for Google Cardboard,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Haunted House 3D,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR HORROR,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Horror Maze Walk :Horror Fever For VR Cardboard,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR MUSEUM,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Roller-Coaster,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Roller Coaster,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Roller Coaster for Google Cardboard,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Roller Coaster World - Virtual Reality,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR RollerCoaster for Cardboard,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR SNIPER,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Street Jump for Google Cardboard,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Thrills: Roller Coaster 360 (Google Cardboard),0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VR Tube - Virtual Reality 360 Video Player,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
VR Video World - Virtual Reality,0,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
VR Viewer,0.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
VR Water Park:Water Stunt & Ride For VirtualGlasse,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VS. Racing 2,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VSCO,0,$0.00 ,$0.00 ,3.95,Photo & Video,Photography,"$10,000.00 ",4,9
Vudu - Movies & TV,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Vulture Island,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
VVebo - 微博客户端,0.99,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
VyStar Mobile Banking for iPad,0,NULL,NULL,NULL,Finance,NULL,"$10,000.00 ",NULL,1
VyStar Mobile Banking for iPhone,0,NULL,NULL,NULL,Finance,NULL,"$10,000.00 ",NULL,1
Wa Kingyo - Goldfish Pond,0.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Waiit,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Waking Mars,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Walgreens – Pharmacy, Photo, Coupons and Shopping",0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Walk for a Dog,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
"Walking for Weight Loss: training plans, GPS, tips",0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Wall Switch,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Wallpapers for Me - Themes & Background Images,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Walls & Balls,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Walmart: Free 2-Day Shipping,* Easy Store Shopping",0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Wappoi Room Escape,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
War Commander: Rogue Assault,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
War Dragons,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
War Machines: 3D Multiplayer Tank Shooting Game,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
War of Warship:Pacific War,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
War Robots,0,$0.00 ,$0.00 ,4.55,Games,Action,"$10,000.00 ",4.5,10
War Tortoise,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warbits,4.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warcher Defenders,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Warhammer 40,000: Deathwatch - Tyranid Invasion",1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Warhammer 40,000: Freeblade",0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Warhammer 40,000: Regicide",0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warhammer Quest,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warlords - Turn Based Strategy,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warmlight - Manual Camera & Photo Editor,4.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
WarnWetter,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Warp Shift,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warrior Balls,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Warriors of Glory,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Wars of the Roses - Rosenkönig,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Wars Of Warlords : Mini Game With Worldwide Multiplayer,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Watch Games,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Watch NFL Network,0,NULL,NULL,NULL,Sports,NULL,"$10,000.00 ",NULL,1
Watch OWN,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Watch TBS,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Watch TNT,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
WatchESPN,0,$0.00 ,$0.00 ,4.05,Sports,Sports,"$10,000.00 ",4,9
WatchNotes - Display notes on watch face,1.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip AK 2016,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip Challenge,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip Challenge - 2k16 Pro!,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip Challenge : 2k16,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip Challenge : Endless Diving 2K16,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip Challenge 2,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Water Bottle Flip Challenge: Flippy Bottle Diving,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Waterlogged - Daily Hydration Tracker,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Waterlogue,3.99,NULL,NULL,NULL,Photo & Video,NULL,"$10,000.00 ",NULL,1
WaterMinder®,2.99,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Wave,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Wavemoji,1.99,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
"Wayfair - Shop Furniture, Home Decor, Daily Sales",0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Wayward Souls,6.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Waze - GPS Navigation, Maps & Real-time Traffic",0,NULL,NULL,NULL,Navigation,NULL,"$10,000.00 ",NULL,1
"We Heart It - Fashion, wallpapers, quotes, tattoos",0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
We Maps,6.99,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
We’re Going on a Bear Hunt,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Weaphones Antiques: Firearms Simulator,1.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Weaphones WW2: Firearms Simulator,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Weaphones: Firearms Simulator Volume 1,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Weaphones: Firearms Simulator Volume 2,2.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
WEAR - Fashion Lookbook,0,NULL,NULL,NULL,Shopping,NULL,"$10,000.00 ",NULL,1
Weather - Radar - Storm with Morecast App,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Weather & Radar,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Weather & Radar Pro Ad-Free,2.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Weather by Tinybop,2.99,NULL,NULL,NULL,Education,NULL,"$10,000.00 ",NULL,1
Weather Gods,2.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
"Weather Live - Weather Forecast, Radar and Alerts",4.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Weather Live Free - Weather Forecast & Alerts,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Weather Radio by WDT,4.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Weather Underground: Custom Forecast & Local Radar,0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
"WeatherBug - Local Weather, Radar, Maps, Alerts",0,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
WeatherPro,1.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
WeatherPro for iPad,2.99,NULL,NULL,NULL,Weather,NULL,"$10,000.00 ",NULL,1
Web Browser Recorder Pro,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
WEB.DE Mail,0,$0.00 ,$0.00 ,4.15,Productivity,Communication,"$10,000.00 ",4,9
Webcams – EarthCam,0,NULL,NULL,NULL,Travel,NULL,"$10,000.00 ",NULL,1
Webcams Viewer - Live Video Surveillance IP Cams,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Weblock - AdBlock for apps and websites,1.99,NULL,NULL,NULL,Utilities,NULL,"$10,000.00 ",NULL,1
WebMD for iPad,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
WeChat,0,$0.00 ,$0.00 ,4.35,Social Networking,Communication,"$10,000.00 ",4.5,10
Wedding Dash Deluxe,0.99,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
"Wedding Planner - Dress Up, Makeup & Cake Design",0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
WeDJ for iPad,4.99,NULL,NULL,NULL,Music,NULL,"$10,000.00 ",NULL,1
Weed Firm 2: Back To College,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Weed Firm: RePlanted,0,NULL,NULL,NULL,Games,NULL,"$10,000.00 ",NULL,1
Week Calendar,1.99,NULL,NULL,NULL,Productivity,NULL,"$10,000.00 ",NULL,1
Weibo,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Weibo HD,0,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
WeicoPro 4,0.99,NULL,NULL,NULL,Social Networking,NULL,"$10,000.00 ",NULL,1
Weight Watchers,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
Weirdwood Manor,0,NULL,NULL,NULL,Book,NULL,"$10,000.00 ",NULL,1
Welcome to Virtual Reality,0,NULL,NULL,NULL,Entertainment,NULL,"$10,000.00 ",NULL,1
Wellbeyond Meditation for Kids,0,NULL,NULL,NULL,Health & Fitness,NULL,"$10,000.00 ",NULL,1
